_id,ltable_id,rtable_id,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,id_id_exm,id_id_anm,id_id_lev_dist,id_id_lev_sim,Song_Name_Song_Name_jac_qgm_3_qgm_3,Song_Name_Song_Name_cos_dlm_dc0_dlm_dc0,Artist_Name_Artist_Name_jac_qgm_3_qgm_3,Artist_Name_Artist_Name_cos_dlm_dc0_dlm_dc0,Artist_Name_Artist_Name_jac_dlm_dc0_dlm_dc0,Artist_Name_Artist_Name_mel,Artist_Name_Artist_Name_lev_dist,Artist_Name_Artist_Name_lev_sim,Artist_Name_Artist_Name_nmw,Artist_Name_Artist_Name_sw,Album_Name_Album_Name_jac_qgm_3_qgm_3,Album_Name_Album_Name_cos_dlm_dc0_dlm_dc0,Album_Name_Album_Name_jac_dlm_dc0_dlm_dc0,Album_Name_Album_Name_mel,Album_Name_Album_Name_lev_dist,Album_Name_Album_Name_lev_sim,Album_Name_Album_Name_nmw,Album_Name_Album_Name_sw,Genre_Genre_jac_qgm_3_qgm_3,Genre_Genre_cos_dlm_dc0_dlm_dc0,Genre_Genre_jac_dlm_dc0_dlm_dc0,Genre_Genre_mel,Genre_Genre_lev_dist,Genre_Genre_lev_sim,Genre_Genre_nmw,Genre_Genre_sw,Price_Price_jac_qgm_3_qgm_3,Price_Price_cos_dlm_dc0_dlm_dc0,Price_Price_jac_dlm_dc0_dlm_dc0,Price_Price_mel,Price_Price_lev_dist,Price_Price_lev_sim,Price_Price_nmw,Price_Price_sw,Time_Time_lev_dist,Time_Time_lev_sim,Time_Time_jar,Time_Time_jwn,Time_Time_exm,Time_Time_jac_qgm_3_qgm_3,label
10,4056,40142,Where Are '`` Now ( with Justin Bieber ) [ Ember Island Remix ] 2:31 16-Jun-15,Skrillex & Diplo,Where Are '`` Now ( with Justin Bieber ) [ Remixes ] - EP,"Dance , Music",$ 1.29,2015 OWSLA / Mad Decent / Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,None,None,"Scary Monsters And Nice Sprites ( Zedd Remix ) Skrillex Scary Monsters And Nice Sprites EP [ Explicit ] Electronica , Dance & Electronic , Dubstep $ 1.29 ( c ) 2013 Digitop Ltd",None,None,None,None,None,5:57,"December 21 , 2010",0,0.10104130337302575,3,0.4,0.06060606060606061,0.24514516892273006,0.0,0.0,0.0,0.4375,15.0,0.0625,-11.0,1.0,0.0,0.0,0.0,0.48976609110832214,53.0,0.07017543859649122,-49.0,2.0,0.0,0.0,0.0,0.5512820482254028,11.0,0.15384615384615385,-7.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,-2.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0
11,1551,41574,Second Chance ( Live Acoustic from Kansas City ) Shinedown $ 1.29 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . 18-Apr-11,None,Somewhere In the Stratosphere ( Live ),"Rock , Music , Metal , Alternative , Hard Rock",None,None,5:06,None,"Burning Bright ( Live From Washington State ) Somewhere In The Stratosphere Rock $ 1.29 April 18 , 2011",Shinedown,None,None,None,( C ) 2005 MCA Nashville,3:53,None,0,0.03730697070284317,3,0.4,0.14107883817427386,0.25560859370538297,0.0,0.0,0.0,0.5740740895271301,7.0,0.2222222222222222,-3.0,2.0,0.0,0.0,0.0,0.4985380172729492,35.0,0.07894736842105265,-31.0,2.0,0.0,0.0,0.0,0.5144927501678467,43.0,0.06521739130434778,-39.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,3.0,0.25,0.5,0.5,0,0.0,0
12,2020,28191,"If I Am a Stranger ( Live In Amsterdam ) Ryan Adams Live After Deaf ( Live ) [ Complete Collection ] Singer/Songwriter , Music , Rock $ 0.99 2012 PAXAM RECORDS 5:10 2-Jul-12",None,None,None,None,None,None,None,Dear Chicago ( Live in Stockholm ) Live After Deaf ( Collection ) 2012 PAXAM RECORDS,Ryan Adams,None,"Folk , Rock",$ 0.99,None,2:29,"July 2 , 2012",0,0.0716540739952467,4,0.19999999999999996,0.2677595628415301,0.46352358236214436,0.0,0.0,0.0,0.44999998807907104,9.0,0.09999999999999998,-5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.4469696879386902,10.0,0.09090909090909094,-6.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,-2.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0
13,1405,55640,Autonomy ( Cold Blank Mix ) Autonomy - EP 2011 Bugeyed Records 28-Mar-11,Zedd,None,"Dance , Music",$ 0.99,None,4:59,None,"Autonomy ( Lucky Date Mix ) Zedd Electronica , Dance & Electronic 5:59 March 28 , 2011",None,Zedd - Autonomy,None,$ 0.99,( C ) 2014 Wolf Tone Limited,None,None,0,0.0252516175413372,4,0.19999999999999996,0.19008264462809918,0.36084391824351614,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43888887763023376,13.0,0.1333333333333333,-9.0,2.0,0.0,0.0,0.0,0.5512820482254028,11.0,0.15384615384615385,-7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,4.0,0.0,0.0,0.0,0,0.0,0
14,380,33288,"Closer ( feat . Mike Posner ) Nick Jonas $ 1.29 2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC 3:48",None,Nick Jonas ( Deluxe Version ),"Pop , Music , Teen Pop , Pop/Rock , Rock",None,None,None,10-Nov-14,"Numb [ feat . Angel Haze ] [ Clean ] Pop $ 1.29 ( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc. 3:57",Nick Jonas,Nick Jonas ( Deluxe ) [ Clean ],None,None,None,None,"November 10 , 2014",0,0.011415525114155223,3,0.4,0.46153846153846156,0.6543303050815759,0.058823529411764705,0.0,0.0,0.5049999952316284,7.0,0.30000000000000004,-3.0,2.0,0.45454545454545453,0.7216878364870323,0.5555555555555556,0.9036892652511597,9.0,0.7096774193548387,20.0,20.0,0.0,0.0,0.0,0.4972222149372101,38.0,0.050000000000000044,-34.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,1.0,1,1.0,0
15,1545,41588,"Second Chance ( Live Acoustic from Kansas City ) Somewhere In the Stratosphere ( Live ) Rock , Music , Metal , Alternative , Hard Rock 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . 5:06",Shinedown,None,None,$ 1.29,None,None,18-Apr-11,45 ( Live Acoustic From Kansas City ) Somewhere In The Stratosphere,Shinedown,None,Rock,$ 1.29,( C ) 2005 MCA Nashville,6:12,"April 18 , 2011",0,0.0371501394633067,3,0.4,0.2534562211981567,0.43915503282683993,1.0,1.0,1.0,1.0,0.0,1.0,9.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.5,3.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,4.0,0.0,0.0,0.0,0,0.0,0
16,4236,27814,"Starry Eyed ( AN21 and Max Vangeli Remix ) Starry Eyed ( Remixes ) - EP Dance , Music , Pop , Rock $ 1.29 15-Feb-11",Ellie Goulding,None,None,None,2011 Polydor Ltd. ( UK ),8:14,None,"Lights ( Shook Remix ) Ellie Goulding Lights ( The Remixes Part 1 ) Pop 3:49 May 23 , 2011",None,None,None,$ 1.29,( C ) 2011 Polydor Ltd. ( UK ),None,None,0,0.15229740418494286,5,0.0,0.1125,0.32539568672798425,0.0,0.0,0.0,0.380952388048172,12.0,0.1428571428571429,-8.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,-2.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0
17,4734,31604,"Lick It ( Norman Doray Remix ) Lick It ( Remixes ) - EP Dance , Music , Electronic 2012 Ultra Records , Inc. 6:14 17-Apr-12",Kaskade & Skrillex,None,None,$ 1.29,None,None,None,"Scary Monsters And Nice Sprites ( Phonat Remix ) More Monsters And Sprites EP Dance & Electronic , Dubstep 2011 Rory Bourke Music Co. ( BMI ) June 7 , 2011",Skrillex,None,None,$ 1.29,None,3:39,None,0,0.149791165675231,4,0.19999999999999996,0.17587939698492464,0.3651483716701107,0.36363636363636365,0.5773502691896258,0.3333333333333333,0.45370370149612427,10.0,0.4444444444444444,-2.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,4.0,0.0,0.0,0.0,0,0.0,0
18,1236,50715,"Titanium ( Spanish Version ) David Guetta Titanium ( Spanish Version ) - Single Dance , Music , Electronic $ 1.29",None,None,None,None,"2012 What A Music Ltd , Licence exclusive Parlophone Music France",3:58,20-Aug-12,"Titanium ( feat . Sia ) [ Cazzette 's Ant Seeking Hamster Mix ] $ 0.99 January 20 , 2012",David Guetta,Titanium ( Feat . Sia ),Dance & Electronic,None,"2011 What A Music Ltd , licence exclusive Parlophone Music France",6:37,None,0,0.024371487725525,5,0.0,0.10897435897435898,0.28867513459481287,0.0,0.0,0.0,0.4444444477558136,11.0,0.08333333333333337,-7.0,1.0,0.0,0.0,0.0,0.5289855003356934,21.0,0.08695652173913049,-17.0,1.0,0.0,0.0,0.0,0.5370370149612427,16.0,0.11111111111111116,-12.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,3.0,0.25,0.5,0.5,0,0.0,0
19,4823,20588,Halcyon Ellie Goulding $ 1.29 ‰ ãÑ 2013 Polydor Ltd. ( UK ),None,Halcyon Days ( Deluxe Edition ),"Pop , Music , Dance , Rock",None,None,3:24,27-Aug-13,"Halcyon Ellie Goulding Pop ( C ) 2013 Polydor Ltd. ( UK ) 3:24 August 27 , 2013",None,Halcyon,None,$ 1.29,None,None,None,0,0.23426267728774042,5,0.0,0.5111111111111111,0.6445033866354896,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,0.20588235294117646,0.4082482904638631,0.16666666666666666,0.8451613187789917,24.0,0.22580645161290325,-17.0,7.0,0.0,0.0,0.0,0.4294871687889099,23.0,0.11538461538461542,-19.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,-2.0,0.0,4.0,0.0,0.0,0.0,0,0.0,1
20,1168,34894,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ) Dance , Music $ 1.29 21-Aug-09",David Guetta,None,None,None,2010 Gum Prod licence exclusive Parlophone Music France,2:51,None,"Gettin ' Over ( Feat . Chris Willis ; Continuous Mix Version ) David Guetta One Love ( Deluxe Version ) Dance & Electronic ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd August 21 , 2009",None,None,None,$ 1.29,None,3:31,None,0,0.03347280334728031,5,0.0,0.24031007751937986,0.3843711067980367,0.0,0.0,0.0,0.4444444477558136,11.0,0.08333333333333337,-7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,-2.0,0.0,2.0,0.5,0.6666666865348816,0.6666666865348816,0,0.09090909090909091,0
21,1202,28013,"The Whisperer ( feat . Sia ) Listen Dance , Music , Electronic , House , Rock , French Pop 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved 3:54 24-Nov-14",David Guetta,None,None,$ 1.29,None,None,None,Dangerous ( feat . Sam Martin ) David Guetta Listen ( Deluxe ) Dance & Electronic 3:23,None,None,None,$ 1.29,2015 If Moving Your Mine,None,"November 24 , 2014",0,0.042908649555563505,4,0.19999999999999996,0.1166077738515901,0.2931977358041869,0.0,0.0,0.0,0.4444444477558136,11.0,0.08333333333333337,-7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,6.0,0.0,1.0,1.0,1.0,1,1.0,0
22,210,19800,Slow Down ( Sure Shot Rockers Reggae Dub Remix ) Slow Down ( Reggae Remixes ) - Single $ 1.29 3:15,Selena Gomez,None,"Reggae , Music , Electronic , Dance , Rock",None,"2013 Hollywood Records , Inc.",None,20-Aug-13,Good For You ( Yellow Claw & Cesqeaux Remix ) [ feat . A$ AP Rocky ] Pop $ 1.29,Selena Gomez,Good For You ( Remixes ),None,None,( C ) 2015 Interscope Records,3:01,"September 4 , 2015",0,0.010606060606060619,4,0.19999999999999996,0.1276595744680851,0.2795084971874737,1.0,1.0,1.0,1.0,0.0,1.0,12.0,12.0,0.0,0.0,0.0,0.4305555522441864,22.0,0.08333333333333337,-18.0,1.0,0.0,0.0,0.0,0.4246031641960144,39.0,0.0714285714285714,-35.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0,0.0,0
23,3376,7414,"True Colors ( feat . Nicki Minaj ) Blacc Hollywood Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock $ 1.29 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company 19-Aug-14",Wiz Khalifa,None,None,None,None,4:15,None,"True Colors ( feat . Nicki Minaj ) [ Explicit ] Wiz Khalifa Blacc Hollywood [ Explicit ] Rap & Hip-Hop 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company August 19 , 2014",None,None,None,$ 1.29,None,4:15,None,0,0.455354734286485,4,0.0,0.6870503597122302,0.7901836773196717,0.0,0.0,0.0,0.0,11.0,0.0,-7.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,-2.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1
24,5712,35057,"Turn Around ( 5,4,3,2,1 ) [ DJ Bam Bam Radio Remix ] Flo Rida $ 1.29 16-Nov-10",None,"Turn Around ( 5,4,3,2,1 ) - Deluxe Single","Hip-Hop/Rap , Music , Electronic , Rap , Dirty South , Dance",None,‰ ãÑ 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,3:35,None,"Turn Around ( 5,4,3,2,1 ) Flo Rida Only One Flo ( Part 1 ) [ Deluxe ] [ + Video ] [ + Digital Booklet ] Rap & Hip-Hop $ 1.29 2010 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:20",None,None,None,None,None,None,"November 26 , 2010",0,0.16293464928544943,4,0.19999999999999996,0.1934156378600823,0.44035242296398963,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,0.020833333333333332,0.0,0.0,0.34959349036216736,38.0,0.07317073170731703,-34.0,1.0,0.017543859649122806,0.0,0.0,0.4888888895511627,57.0,0.050000000000000044,-53.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0,0.0,1
25,303,22290,"Lifted ( feat . Emeli Sand ' © & Professor Green ) Hotel Cabana ( Deluxe Version ) Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock $ 1.29",Naughty Boy,None,None,None,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,"One Way [ feat . Mic Righteous ] Naughty Boy Hotel Cabana ( Deluxe Version ) [ Explicit ] Pop $ 1.29 ( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd May 6 , 2014",None,None,None,None,None,3:26,None,0,0.01359353970390309,5,0.0,0.17543859649122806,0.38790491030114155,0.05555555555555555,0.0,0.0,0.5022727251052856,10.0,0.09090909090909094,-6.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,3.0,0.25,0.5,0.5,0,0.0,0
